66.80, 4, blue, Exit
66.80, 2, blue, Entry
66.87, 3, red, Exit
66.87, 1, red, Entry
66.90, 1, red, Exit
66.90, 3, red, Entry
66.93, 3, red, Exit
66.93, 1, red, Entry
67.00, 1, red, Exit
67.00, 4, red, Entry
67.03, 4, red, Exit
67.03, 1, red, Entry
67.07, 1, red, Exit
67.07, 3, red, Entry
67.10, 3, red, Exit
67.10, 4, red, Entry
67.13, 4, red, Exit
67.13, 1, red, Entry
67.17, 1, red, Exit
67.17, 3, red, Entry
67.40, 3, red, Exit
67.40, 1, red, Entry
67.47, 1, red, Exit
67.47, 3, red, Entry
67.57, 3, red, Exit
67.57, 4, red, Entry
67.60, 4, red, Exit
67.60, 1, red, Entry
67.63, 1, red, Exit
67.63, 3, red, Entry
67.67, 2, blue, Exit
67.67, 4, blue, Entry
67.77, 4, blue, Exit
67.77, 2, blue, Entry
67.83, 3, red, Exit
67.83, 1, red, Entry
67.93, 2, blue, Exit
67.93, 4, blue, Entry
67.97, 4, blue, Exit
67.97, 2, blue, Entry
68.00, 1, red, Exit
68.00, 3, red, Entry
68.07, 3, red, Exit
68.07, 1, red, Entry
68.23, 1, red, Exit
68.23, 3, red, Entry
68.27, 3, red, Exit
68.27, 1, red, Entry
68.37, 1, red, Exit
68.37, 3, red, Entry
68.40, 3, red, Exit
68.40, 1, red, Entry
68.53, 1, red, Exit
68.53, 3, red, Entry
68.57, 3, red, Exit
68.57, 1, red, Entry
68.60, 2, blue, Exit
68.60, 4, blue, Entry
68.63, 1, red, Exit
68.63, 3, red, Entry
68.63, 4, blue, Exit
68.63, 2, blue, Entry
68.67, 3, red, Exit
68.67, 1, red, Entry
68.70, 1, red, Exit
68.70, 4, red, Entry
68.73, 4, red, Exit
68.73, 1, red, Entry
68.87, 1, red, Exit
68.87, 4, red, Entry
68.90, 4, red, Exit
68.90, 1, red, Entry
69.00, 1, red, Exit
69.00, 4, red, Entry
69.03, 4, red, Exit
69.03, 1, red, Entry
69.07, 1, red, Exit
69.07, 3, red, Entry
69.13, 3, red, Exit
69.13, 1, red, Entry
69.17, 1, red, Exit
69.17, 3, red, Entry
69.27, 3, red, Exit
69.27, 1, red, Entry
69.30, 1, red, Exit
69.30, 2, red, Entry
69.33, 2, red, Exit
69.33, 1, red, Entry
69.60, 1, red, Exit
69.60, 3, red, Entry
69.63, 3, red, Exit
69.63, 1, red, Entry
69.67, 1, red, Exit
69.67, 4, red, Entry
69.70, 4, red, Exit
69.70, 1, red, Entry
70.10, 1, red, Exit
70.10, 4, red, Entry
70.13, 4, red, Exit
70.13, 1, red, Entry
70.53, 1, red, Exit
70.53, 3, red, Entry
70.57, 3, red, Exit
70.57, 1, red, Entry
70.83, 1, red, Exit
70.83, 4, red, Entry
70.87, 4, red, Exit
70.87, 1, red, Entry
70.90, 1, red, Exit
70.90, 3, red, Entry
70.93, 3, red, Exit
70.93, 1, red, Entry
70.97, 1, red, Exit
70.97, 3, red, Entry
71.00, 3, red, Exit
71.00, 1, red, Entry
71.03, 1, red, Exit
71.03, 4, red, Entry
71.10, 4, red, Exit
71.10, 1, red, Entry
71.13, 1, red, Exit
71.13, 4, red, Entry
71.20, 4, red, Exit
71.20, 1, red, Entry
71.47, 1, red, Exit
71.47, 4, red, Entry
71.50, 4, red, Exit
71.50, 1, red, Entry
71.63, 1, red, Exit
71.63, 4, red, Entry
71.67, 4, red, Exit
71.67, 1, red, Entry
71.70, 1, red, Exit
71.70, 2, red, Entry
71.73, 2, red, Exit
71.73, 1, red, Entry
71.77, 1, red, Exit
71.77, 4, red, Entry
71.83, 4, red, Exit
71.83, 2, red, Entry
71.87, 2, red, Exit
71.87, 4, red, Entry
71.90, 4, red, Exit
71.90, 3, red, Entry
72.00, 3, red, Exit
72.00, 1, red, Entry
72.03, 1, red, Exit
72.03, 3, red, Entry
72.03, 2, blue, Exit
72.03, 4, blue, Entry
72.10, 3, red, Exit
72.10, 4, red, Entry
72.13, 4, red, Exit
72.13, 3, red, Entry
72.17, 3, red, Exit
72.17, 4, red, Entry
72.17, 4, blue, Exit
72.17, 2, blue, Entry
72.20, 4, red, Exit
72.20, 2, red, Entry
72.23, 2, red, Exit
72.23, 1, red, Entry
72.27, 1, red, Exit
72.27, 4, red, Entry
72.33, 4, red, Exit
72.33, 1, red, Entry
72.37, 2, blue, Exit
72.37, 4, blue, Entry
72.53, 1, red, Exit
72.53, 3, red, Entry
72.63, 3, red, Exit
72.63, 1, red, Entry
73.00, 1, red, Exit
73.00, 2, red, Entry
73.03, 2, red, Exit
73.03, 3, red, Entry
73.07, 3, red, Exit
73.07, 1, red, Entry
73.37, 1, red, Exit
73.37, 3, red, Entry
73.40, 3, red, Exit
73.40, 1, red, Entry
73.57, 1, red, Exit
73.57, 3, red, Entry
73.60, 3, red, Exit
73.60, 1, red, Entry
73.83, 1, red, Exit
73.83, 4, red, Entry
73.87, 4, red, Exit
73.87, 3, red, Entry
73.90, 3, red, Exit
73.90, 1, red, Entry
74.00, 1, red, Exit
74.00, 4, red, Entry
74.03, 4, red, Exit
74.03, 1, red, Entry
74.07, 1, red, Exit
74.07, 3, red, Entry
74.17, 3, red, Exit
74.17, 4, red, Entry
74.20, 4, red, Exit
74.20, 1, red, Entry
74.30, 1, red, Exit
74.30, 3, red, Entry
74.33, 3, red, Exit
74.33, 1, red, Entry
74.77, 1, red, Exit
74.77, 4, red, Entry
74.80, 4, red, Exit
74.80, 1, red, Entry
74.83, 1, red, Exit
74.83, 2, red, Entry
74.87, 2, red, Exit
74.87, 3, red, Entry
75.07, 3, red, Exit
75.07, 1, red, Entry
75.10, 1, red, Exit
75.10, 4, red, Entry
75.13, 4, red, Exit
75.13, 1, red, Entry
75.20, 1, red, Exit
75.20, 4, red, Entry
75.23, 4, red, Exit
75.23, 1, red, Entry
75.27, 1, red, Exit
75.27, 4, red, Entry
75.33, 4, red, Exit
75.33, 3, red, Entry
75.40, 3, red, Exit
75.40, 4, red, Entry
75.43, 4, red, Exit
75.43, 3, red, Entry
75.47, 3, red, Exit
75.47, 4, red, Entry
75.60, 4, blue, Exit
75.60, 2, blue, Entry
75.67, 4, red, Exit
75.67, 1, red, Entry
75.77, 1, red, Exit
75.77, 4, red, Entry
75.80, 4, red, Exit
75.80, 1, red, Entry
76.03, 1, red, Exit
76.03, 3, red, Entry
76.07, 3, red, Exit
76.07, 1, red, Entry
76.07, 2, blue, Exit
76.07, 4, blue, Entry
76.33, 1, red, Exit
76.33, 4, red, Entry
76.37, 4, red, Exit
76.37, 1, red, Entry
76.57, 1, red, Exit
76.57, 3, red, Entry
76.60, 3, red, Exit
76.60, 1, red, Entry
76.93, 1, red, Exit
76.93, 3, red, Entry
77.00, 3, red, Exit
77.00, 1, red, Entry
77.07, 1, red, Exit
77.07, 2, red, Entry
77.20, 2, red, Exit
77.20, 3, red, Entry
77.40, 3, red, Exit
77.40, 2, red, Entry
77.47, 2, red, Exit
77.47, 4, red, Entry
77.60, 4, red, Exit
77.60, 2, red, Entry
78.37, 4, blue, Exit
78.37, 2, blue, Entry
78.50, 2, blue, Exit
78.50, 4, blue, Entry
78.53, 4, blue, Exit
78.53, 2, blue, Entry
78.57, 2, blue, Exit
78.57, 4, blue, Entry
78.60, 4, blue, Exit
78.60, 2, blue, Entry
78.70, 2, blue, Exit
78.70, 4, blue, Entry
80.00, 4, blue, Exit
80.00, 2, blue, Entry
80.03, 2, blue, Exit
80.03, 4, blue, Entry
80.20, 4, blue, Exit
80.20, 2, blue, Entry
80.23, 2, blue, Exit
80.23, 4, blue, Entry
86.13, 2, red, Exit
86.13, 3, red, Entry
86.23, 3, red, Exit
86.23, 1, red, Entry
86.27, 1, red, Exit
86.27, 3, red, Entry
86.27, 4, blue, Exit
86.27, 2, blue, Entry
86.30, 3, red, Exit
86.30, 2, red, Entry
86.30, 2, blue, Exit
86.30, 4, blue, Entry
86.33, 2, red, Exit
86.33, 4, red, Entry
86.47, 4, red, Exit
86.47, 1, red, Entry
86.57, 1, red, Exit
86.57, 4, red, Entry
86.60, 4, red, Exit
86.60, 3, red, Entry
86.73, 3, red, Exit
86.73, 1, red, Entry
86.80, 1, red, Exit
86.80, 3, red, Entry
86.83, 3, red, Exit
86.83, 1, red, Entry
86.87, 1, red, Exit
86.87, 3, red, Entry
86.93, 3, red, Exit
86.93, 4, red, Entry
86.97, 4, red, Exit
86.97, 3, red, Entry
87.07, 3, red, Exit
87.07, 4, red, Entry
87.10, 4, red, Exit
87.10, 3, red, Entry
87.17, 3, red, Exit
87.17, 1, red, Entry
87.23, 1, red, Exit
87.23, 3, red, Entry
87.27, 3, red, Exit
87.27, 4, red, Entry
87.33, 4, red, Exit
87.33, 2, red, Entry
87.37, 2, red, Exit
87.37, 4, red, Entry
87.47, 4, red, Exit
87.47, 1, red, Entry
87.63, 4, blue, Exit
87.63, 2, blue, Entry
87.67, 1, red, Exit
87.67, 3, red, Entry
87.73, 3, red, Exit
87.73, 1, red, Entry
87.77, 1, red, Exit
87.77, 4, red, Entry
87.80, 4, red, Exit
87.80, 1, red, Entry
87.90, 2, blue, Exit
87.90, 4, blue, Entry
87.93, 1, red, Exit
87.93, 3, red, Entry
88.03, 3, red, Exit
88.03, 1, red, Entry
88.03, 4, blue, Exit
88.03, 2, blue, Entry
88.17, 1, red, Exit
88.17, 4, red, Entry
88.20, 4, red, Exit
88.20, 1, red, Entry
88.37, 1, red, Exit
88.37, 3, red, Entry
88.47, 2, blue, Exit
88.47, 4, blue, Entry
88.50, 4, blue, Exit
88.50, 2, blue, Entry
88.53, 2, blue, Exit
88.53, 4, blue, Entry
88.63, 4, blue, Exit
88.63, 2, blue, Entry
88.73, 2, blue, Exit
88.73, 4, blue, Entry
88.77, 4, blue, Exit
88.77, 2, blue, Entry
88.80, 3, red, Exit
88.80, 4, red, Entry
88.83, 4, red, Exit
88.83, 3, red, Entry
88.93, 3, red, Exit
88.93, 1, red, Entry
89.00, 1, red, Exit
89.00, 3, red, Entry
89.03, 3, red, Exit
89.03, 4, red, Entry
89.07, 4, red, Exit
89.07, 1, red, Entry
89.10, 1, red, Exit
89.10, 4, red, Entry
89.13, 4, red, Exit
89.13, 1, red, Entry
89.17, 1, red, Exit
89.17, 3, red, Entry
89.20, 3, red, Exit
89.20, 1, red, Entry
89.23, 1, red, Exit
89.23, 4, red, Entry
89.27, 4, red, Exit
89.27, 3, red, Entry
89.30, 3, red, Exit
89.30, 1, red, Entry
89.37, 1, red, Exit
89.37, 4, red, Entry
89.40, 4, red, Exit
89.40, 1, red, Entry
89.67, 1, red, Exit
89.67, 3, red, Entry
89.83, 2, blue, Exit
89.83, 4, blue, Entry
89.87, 4, blue, Exit
89.87, 2, blue, Entry
89.93, 3, red, Exit
89.93, 4, red, Entry
92.33, 2, blue, Exit
92.33, 4, blue, Entry
92.37, 4, blue, Exit
92.37, 2, blue, Entry
92.63, 2, blue, Exit
92.63, 4, blue, Entry
92.67, 4, blue, Exit
92.67, 2, blue, Entry
92.70, 2, blue, Exit
92.70, 4, blue, Entry
92.73, 4, blue, Exit
92.73, 2, blue, Entry
93.20, 2, blue, Exit
93.20, 4, blue, Entry
93.27, 4, blue, Exit
93.27, 2, blue, Entry
93.43, 4, red, Exit
93.43, 1, red, Entry
93.43, 2, blue, Exit
93.43, 4, blue, Entry
93.47, 1, red, Exit
93.47, 4, red, Entry
93.47, 4, blue, Exit
93.47, 2, blue, Entry
93.50, 4, red, Exit
93.50, 1, red, Entry
93.53, 1, red, Exit
93.53, 4, red, Entry
93.93, 4, red, Exit
93.93, 1, red, Entry
93.97, 1, red, Exit
93.97, 3, red, Entry
94.07, 3, red, Exit
94.07, 1, red, Entry
94.30, 2, blue, Exit
94.30, 4, blue, Entry
94.33, 4, blue, Exit
94.33, 2, blue, Entry
94.43, 1, red, Exit
94.43, 4, red, Entry
96.33, 2, blue, Exit
96.33, 4, blue, Entry
96.37, 4, blue, Exit
96.37, 2, blue, Entry
98.13, 2, blue, Exit
98.13, 4, blue, Entry
98.17, 4, blue, Exit
98.17, 2, blue, Entry
98.27, 4, red, Exit
98.27, 1, red, Entry
98.30, 1, red, Exit
98.30, 4, red, Entry
98.30, 2, blue, Exit
98.30, 4, blue, Entry
98.43, 4, blue, Exit
98.43, 2, blue, Entry
98.77, 2, blue, Exit
98.77, 4, blue, Entry
98.80, 4, blue, Exit
98.80, 2, blue, Entry
99.67, 4, red, Exit
99.67, 1, red, Entry
99.73, 1, red, Exit
99.73, 4, red, Entry
99.80, 4, red, Exit
99.80, 3, red, Entry
99.83, 3, red, Exit
99.83, 1, red, Entry
99.83, 2, blue, Exit
99.83, 4, blue, Entry
100.00, 1, red, Exit
100.00, 3, red, Entry
100.03, 3, red, Exit
100.03, 4, red, Entry
100.10, 4, red, Exit
100.10, 1, red, Entry
100.53, 1, red, Exit
100.53, 4, red, Entry
100.67, 4, red, Exit
100.67, 2, red, Entry
100.70, 2, red, Exit
100.70, 4, red, Entry
